System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,cpu-thermal-CURR_TEMP,cpu-thermal-SW_THROTTLING_TEMP,cpu-thermal-SW_SHUTDOWN_TEMP,cv0-thermal-CURR_TEMP,cv0-thermal-SW_THROTTLING_TEMP,cv0-thermal-SW_SHUTDOWN_TEMP,cv1-thermal-CURR_TEMP,cv1-thermal-SW_THROTTLING_TEMP,cv1-thermal-SW_SHUTDOWN_TEMP,cv2-thermal-CURR_TEMP,cv2-thermal-SW_THROTTLING_TEMP,cv2-thermal-SW_SHUTDOWN_TEMP,gpu-thermal-CURR_TEMP,gpu-thermal-SW_THROTTLING_TEMP,gpu-thermal-SW_SHUTDOWN_TEMP,soc0-thermal-CURR_TEMP,soc0-thermal-SW_THROTTLING_TEMP,soc0-thermal-SW_SHUTDOWN_TEMP,soc1-thermal-CURR_TEMP,soc1-thermal-SW_THROTTLING_TEMP,soc1-thermal-SW_SHUTDOWN_TEMP,soc2-thermal-CURR_TEMP,soc2-thermal-SW_THROTTLING_TEMP,soc2-thermal-SW_SHUTDOWN_TEMP,tj-thermal-CURR_TEMP,tj-thermal-SW_THROTTLING_TEMP,tj-thermal-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
12:24:46,15W,True,1036.8,4,True,1036.8,3,True,1036.8,2,True,1036.8,2,True,729.6,1,True,729.6,1,306.0,0,204.0,8,2404,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.1,99.0,104.5,51.9,99.0,104.5,54.0,99.0,104.5,53.2,99.0,104.5,54.2,-,104.5,2960,3944,5080,1064,5405,5966,32760,32760,5072,128,649,1024,32760,32760,5080,304,1544,1582,quiet,cont,close_loop,92,2474,75181,123888
12:24:47,15W,True,1036.8,4,True,1036.8,3,True,1036.8,3,True,1036.8,2,True,729.6,1,True,729.6,0,306.0,3,204.0,9,2404,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.9,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.3,-,104.5,2960,3944,5080,1072,5445,5962,32760,32760,5072,128,649,1022,32760,32760,5080,304,1544,1582,quiet,cont,close_loop,92,2474,75181,123888
12:24:48,15W,True,1036.8,3,True,1036.8,3,True,1036.8,3,True,1036.8,6,True,729.6,1,True,729.6,1,306.0,0,204.0,9,2404,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.8,99.0,104.5,52.1,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.4,-,104.5,2960,3944,5080,1064,5405,5958,32760,32760,5072,128,649,1019,32760,32760,5080,304,1544,1582,quiet,cont,close_loop,92,2474,75181,123888
12:24:49,15W,True,1036.8,3,True,1036.8,6,True,1036.8,4,True,1036.8,3,True,729.6,2,True,729.6,1,306.0,0,204.0,9,2404,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,52.1,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.5,-,104.5,2960,3944,5080,1072,5445,5954,32760,32760,5072,128,649,1016,32760,32760,5080,304,1544,1582,quiet,cont,close_loop,92,2474,75181,123888
12:24:50,15W,True,1113.6,4,True,1113.6,5,True,1113.6,2,True,1113.6,3,True,729.6,3,True,729.6,4,306.0,0,204.0,9,2404,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.9,99.0,104.5,52.0,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.6,-,104.5,2960,3944,5080,1088,5527,5951,32760,32760,5072,144,730,1014,32760,32760,5080,304,1544,1581,quiet,cont,close_loop,92,2472,75181,123888
12:24:51,15W,True,1510.4,15,True,1510.4,3,True,1510.4,3,True,1510.4,5,True,729.6,1,True,729.6,2,306.0,9,204.0,10,2404,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.8,99.0,104.5,51.9,99.0,104.5,54.0,99.0,104.5,53.2,99.0,104.5,54.4,-,104.5,2960,3944,5080,1096,5567,5948,32760,32760,5072,152,770,1012,32760,32760,5080,304,1544,1581,quiet,cont,close_loop,92,2476,75181,123888
12:24:52,15W,True,1510.4,11,True,1510.4,10,True,1510.4,9,True,1510.4,13,True,729.6,31,True,729.6,9,306.0,13,204.0,22,2405,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.0,99.0,104.5,52.0,99.0,104.5,54.0,99.0,104.5,53.2,99.0,104.5,54.4,-,104.5,2960,3944,5080,1176,5974,5948,32760,32760,5072,200,1014,1012,32760,32760,5080,312,1584,1581,quiet,cont,close_loop,92,2476,75181,123888
12:24:53,15W,True,1036.8,5,True,1036.8,5,True,1036.8,2,True,1036.8,5,True,729.6,6,True,729.6,2,306.0,0,204.0,16,2405,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.3,-,104.5,2960,3944,5080,1080,5486,5944,32760,32760,5072,136,689,1009,32760,32760,5080,304,1544,1581,quiet,cont,close_loop,92,2476,75181,123888
12:24:54,15W,True,1036.8,3,True,1036.8,3,True,1036.8,4,True,1036.8,1,True,729.6,2,True,729.6,2,306.0,0,204.0,12,2406,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.9,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.2,-,104.5,2960,3944,5080,1072,5445,5941,32760,32760,5072,128,649,1007,32760,32760,5080,304,1544,1580,quiet,cont,close_loop,92,2476,75181,123888
12:24:55,15W,True,1036.8,4,True,1036.8,1,True,1036.8,4,True,1036.8,2,True,729.6,2,True,729.6,3,306.0,0,204.0,10,2406,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.1,99.0,104.5,52.0,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.3,-,104.5,2960,3944,5080,1064,5405,5937,32760,32760,5072,128,649,1004,32760,32760,5080,304,1544,1580,quiet,cont,close_loop,92,2472,75181,123888
12:24:56,15W,True,1036.8,1,True,1036.8,3,True,1036.8,3,True,1036.8,2,True,729.6,3,True,729.6,3,306.0,0,204.0,10,2407,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.8,99.0,104.5,52.1,99.0,104.5,53.8,99.0,104.5,53.1,99.0,104.5,54.4,-,104.5,2960,3944,5080,1064,5405,5933,32760,32760,5072,128,649,1002,32760,32760,5080,304,1544,1580,quiet,cont,close_loop,92,2474,75181,123888
12:24:57,15W,True,1036.8,9,True,1036.8,2,True,1036.8,5,True,1036.8,6,True,729.6,5,True,729.6,3,306.0,0,204.0,11,2408,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.1,99.0,104.5,52.0,99.0,104.5,53.9,99.0,104.5,53.2,99.0,104.5,54.2,-,104.5,2960,3944,5080,1088,5527,5930,32760,32760,5072,136,689,999,32760,32760,5080,304,1544,1580,quiet,cont,close_loop,92,2476,75181,123888
12:24:58,15W,True,1036.8,6,True,1036.8,3,True,1036.8,3,True,1036.8,12,True,729.6,5,True,729.6,10,306.0,0,204.0,12,2408,7621,32,0,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.8,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.2,-,104.5,2960,3944,5080,1088,5527,5927,32760,32760,5072,136,689,997,32760,32760,5080,304,1544,1579,quiet,cont,close_loop,92,2476,75181,123888
