System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,cpu-thermal-CURR_TEMP,cpu-thermal-SW_THROTTLING_TEMP,cpu-thermal-SW_SHUTDOWN_TEMP,cv0-thermal-CURR_TEMP,cv0-thermal-SW_THROTTLING_TEMP,cv0-thermal-SW_SHUTDOWN_TEMP,cv1-thermal-CURR_TEMP,cv1-thermal-SW_THROTTLING_TEMP,cv1-thermal-SW_SHUTDOWN_TEMP,cv2-thermal-CURR_TEMP,cv2-thermal-SW_THROTTLING_TEMP,cv2-thermal-SW_SHUTDOWN_TEMP,gpu-thermal-CURR_TEMP,gpu-thermal-SW_THROTTLING_TEMP,gpu-thermal-SW_SHUTDOWN_TEMP,soc0-thermal-CURR_TEMP,soc0-thermal-SW_THROTTLING_TEMP,soc0-thermal-SW_SHUTDOWN_TEMP,soc1-thermal-CURR_TEMP,soc1-thermal-SW_THROTTLING_TEMP,soc1-thermal-SW_SHUTDOWN_TEMP,soc2-thermal-CURR_TEMP,soc2-thermal-SW_THROTTLING_TEMP,soc2-thermal-SW_SHUTDOWN_TEMP,tj-thermal-CURR_TEMP,tj-thermal-SW_THROTTLING_TEMP,tj-thermal-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
19:11:29,15W,True,1036.8,6,True,1036.8,5,True,1036.8,6,True,1036.8,6,True,729.6,6,True,729.6,15,306.0,46,204.0,15,3093,7621,41,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,51.8,99.0,104.5,54.0,99.0,104.5,53.1,99.0,104.5,54.3,-,104.5,2960,3944,5080,1128,5730,7201,32760,32760,5072,168,852,2278,32760,32760,5080,312,1584,1573,quiet,cont,close_loop,92,2590,74974,123888
19:11:30,15W,True,1036.8,8,True,1036.8,8,True,1036.8,7,True,1036.8,8,True,729.6,8,True,729.6,4,306.0,0,204.0,19,3093,7621,41,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.9,99.0,104.5,51.8,99.0,104.5,53.9,99.0,104.5,53.1,99.0,104.5,54.1,-,104.5,2960,3944,5080,1104,5648,7198,32760,32760,5072,152,770,2275,32760,32760,5080,304,1544,1573,quiet,cont,close_loop,92,2589,74974,123888
19:11:31,15W,True,1036.8,8,True,1036.8,5,True,1036.8,6,True,1036.8,7,True,729.6,0,True,729.6,1,306.0,0,204.0,15,3093,7621,41,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.6,99.0,104.5,51.8,99.0,104.5,53.8,99.0,104.5,53.1,99.0,104.5,54.2,-,104.5,2960,3944,5080,1080,5486,7195,32760,32760,5072,136,689,2272,32760,32760,5080,304,1544,1573,quiet,cont,close_loop,92,2589,74974,123888
19:11:32,15W,True,1036.8,16,True,1036.8,7,True,1036.8,10,True,1036.8,16,True,729.6,15,True,729.6,8,306.0,0,204.0,28,3093,7621,41,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,51.8,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.4,-,104.5,2960,3944,5080,1176,5974,7193,32760,32760,5072,184,933,2270,32760,32760,5080,320,1625,1573,quiet,cont,close_loop,92,2589,74974,123888
19:11:33,15W,True,1420.8,11,True,1510.4,15,True,1510.4,23,True,1510.4,7,True,729.6,5,True,729.6,5,306.0,0,204.0,22,3131,7621,41,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.1,99.0,104.5,51.8,99.0,104.5,53.7,99.0,104.5,53.1,99.0,104.5,54.7,-,104.5,2960,3944,5080,1200,6096,7191,32760,32760,5072,224,1136,2268,32760,32760,5072,312,1582,1573,quiet,cont,close_loop,92,2587,74974,123888
19:11:34,15W,True,1510.4,62,True,1510.4,19,True,1510.4,11,True,1510.4,15,True,1510.4,17,True,1510.4,41,306.0,0,204.0,22,3250,7621,43,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.9,99.0,104.5,52.0,99.0,104.5,53.7,99.0,104.5,53.1,99.0,104.5,54.8,-,104.5,2960,3944,5080,1256,6380,7190,32760,32760,5064,288,1458,2266,32760,32760,5072,312,1582,1573,quiet,cont,close_loop,92,2589,74974,123888
19:11:35,15W,True,1036.8,10,True,1036.8,9,True,1036.8,7,True,1036.8,10,True,1510.4,7,True,1510.4,100,306.0,0,204.0,21,3298,7621,43,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.6,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,51.9,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.6,-,104.5,2960,3944,5080,1248,6339,7188,32760,32760,5064,280,1417,2265,32760,32760,5072,312,1582,1573,quiet,cont,close_loop,92,2587,74974,123888
19:11:36,15W,True,1036.8,5,True,1036.8,5,True,1036.8,10,True,1036.8,6,True,1510.4,0,True,1510.4,100,306.0,0,204.0,26,3335,7621,44,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.9,99.0,104.5,51.9,99.0,104.5,53.9,99.0,104.5,53.2,99.0,104.5,54.5,-,104.5,2960,3944,5080,1256,6380,7187,32760,32760,5064,264,1336,2263,32760,32760,5072,312,1582,1573,quiet,cont,close_loop,92,2589,74974,123888
19:11:37,15W,True,1036.8,4,True,1036.8,3,True,1036.8,3,True,1036.8,6,True,1510.4,0,True,1510.4,100,306.0,0,204.0,23,3443,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,53.7,99.0,104.5,51.9,99.0,104.5,54.0,99.0,104.5,53.3,99.0,104.5,54.5,-,104.5,2960,3944,5080,1256,6380,7185,32760,32760,5064,280,1417,2261,32760,32760,5072,312,1582,1573,quiet,cont,close_loop,92,2587,74974,123888
19:11:38,15W,True,1267.2,23,True,1267.2,9,True,1267.2,10,True,1267.2,10,True,729.6,3,True,729.6,42,306.0,29,204.0,27,3443,7621,45,16,7998,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,54.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,54.0,99.0,104.5,51.8,99.0,104.5,53.8,99.0,104.5,53.2,99.0,104.5,54.3,-,104.5,2960,3944,5080,1200,6096,7183,32760,32760,5072,216,1095,2259,32760,32760,5072,312,1582,1573,quiet,cont,close_loop,92,2587,74977,123888
