04-20-2025 16:22:25 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,91%@1510,95%@1510,89%@1510,95%@1510,97%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.031C soc2@57.281C soc0@55.531C gpu@57.687C tj@59.031C soc1@57.593C VDD_IN 8034mW/7414mW VDD_CPU_GPU_CV 3074mW/2469mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:26 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,87%@1510,78%@1510,81%@1510,94%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.093C soc2@57.156C soc0@55.656C gpu@57.593C tj@59.093C soc1@57.468C VDD_IN 7790mW/7414mW VDD_CPU_GPU_CV 2790mW/2469mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:27 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,82%@1510,89%@1510,81%@1510,89%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.906C soc2@57.281C soc0@55.5C gpu@57.843C tj@58.906C soc1@57.593C VDD_IN 7790mW/7415mW VDD_CPU_GPU_CV 2871mW/2470mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:28 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,82%@1510,91%@1510,78%@1510,91%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.125C soc2@57.156C soc0@55.468C gpu@57.75C tj@59.125C soc1@57.406C VDD_IN 7790mW/7416mW VDD_CPU_GPU_CV 2831mW/2471mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:29 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [97%@1510,92%@1510,91%@1510,94%@1510,89%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.062C soc2@57.187C soc0@55.625C gpu@57.718C tj@59.062C soc1@57.468C VDD_IN 8318mW/7417mW VDD_CPU_GPU_CV 3235mW/2472mW VDD_SOC 1623mW/1579mW
04-20-2025 16:22:30 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,78%@1510,88%@1510,88%@1510,93%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.218C soc0@55.531C gpu@57.687C tj@59C soc1@57.375C VDD_IN 7912mW/7418mW VDD_CPU_GPU_CV 2952mW/2473mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:31 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [86%@1510,90%@1510,91%@1510,90%@1510,92%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.093C soc2@57.187C soc0@55.562C gpu@57.656C tj@59.093C soc1@57.343C VDD_IN 7952mW/7419mW VDD_CPU_GPU_CV 2993mW/2473mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:32 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [87%@1510,91%@1510,90%@1510,84%@1510,92%@1510,82%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.875C soc2@57.125C soc0@55.593C gpu@57.812C tj@58.875C soc1@57.531C VDD_IN 7831mW/7419mW VDD_CPU_GPU_CV 2871mW/2474mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:33 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,90%@1510,87%@1510,86%@1510,95%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.031C soc2@57.187C soc0@55.75C gpu@57.593C tj@59.031C soc1@57.437C VDD_IN 7831mW/7420mW VDD_CPU_GPU_CV 2871mW/2475mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:34 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [84%@1510,81%@1510,94%@1510,96%@1510,90%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.25C soc0@55.593C gpu@58.093C tj@58.937C soc1@57.625C VDD_IN 7952mW/7421mW VDD_CPU_GPU_CV 2952mW/2475mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:35 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,96%@1510,81%@1510,92%@1510,88%@1510,88%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.125C soc2@57.187C soc0@55.5C gpu@57.781C tj@59.125C soc1@57.468C VDD_IN 7871mW/7422mW VDD_CPU_GPU_CV 2912mW/2476mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:36 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,91%@1510,87%@1510,91%@1510,91%@1510,86%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.906C soc2@57.343C soc0@55.562C gpu@57.718C tj@58.906C soc1@57.593C VDD_IN 7871mW/7422mW VDD_CPU_GPU_CV 2912mW/2477mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:37 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [94%@1510,93%@1510,85%@1510,92%@1510,94%@1510,83%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.218C soc2@57.187C soc0@55.562C gpu@58.062C tj@58.937C soc1@57.468C VDD_IN 7871mW/7423mW VDD_CPU_GPU_CV 2912mW/2477mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:38 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,92%@1510,91%@1510,91%@1510,95%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.218C soc0@55.656C gpu@58.062C tj@59C soc1@57.468C VDD_IN 8318mW/7424mW VDD_CPU_GPU_CV 3276mW/2479mW VDD_SOC 1623mW/1579mW
04-20-2025 16:22:39 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,90%@1510,86%@1510,87%@1510,88%@1510,83%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.906C soc2@57.187C soc0@55.562C gpu@57.781C tj@58.906C soc1@57.5C VDD_IN 7912mW/7425mW VDD_CPU_GPU_CV 2912mW/2479mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:40 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [96%@1510,93%@1510,93%@1510,91%@1510,90%@1510,84%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.187C soc2@57.281C soc0@55.687C gpu@57.781C tj@59.187C soc1@57.406C VDD_IN 7993mW/7426mW VDD_CPU_GPU_CV 3033mW/2480mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:41 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,92%@1510,88%@1510,86%@1510,89%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.093C soc2@57.156C soc0@55.625C gpu@58.031C tj@59.093C soc1@57.625C VDD_IN 7912mW/7427mW VDD_CPU_GPU_CV 2952mW/2481mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:42 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [94%@1510,91%@1510,93%@1510,96%@1510,92%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.343C soc2@57.25C soc0@55.781C gpu@58C tj@59.343C soc1@57.375C VDD_IN 8277mW/7428mW VDD_CPU_GPU_CV 3195mW/2482mW VDD_SOC 1623mW/1579mW
04-20-2025 16:22:43 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [86%@1510,94%@1510,91%@1510,71%@1510,93%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.031C soc2@57.281C soc0@55.531C gpu@57.687C tj@59.031C soc1@57.437C VDD_IN 7912mW/7429mW VDD_CPU_GPU_CV 2952mW/2483mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:44 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [87%@1510,93%@1510,89%@1510,82%@1510,93%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.187C soc0@55.562C gpu@57.656C tj@58.937C soc1@57.468C VDD_IN 7952mW/7430mW VDD_CPU_GPU_CV 2993mW/2484mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:45 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [87%@1510,85%@1510,81%@1510,81%@1510,91%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.843C soc2@57.062C soc0@55.687C gpu@57.968C tj@58.843C soc1@57.437C VDD_IN 7750mW/7430mW VDD_CPU_GPU_CV 2790mW/2484mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:46 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,91%@1510,91%@1510,94%@1510,78%@1510,85%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.843C soc2@57.218C soc0@55.531C gpu@57.906C tj@58.843C soc1@57.468C VDD_IN 7790mW/7431mW VDD_CPU_GPU_CV 2831mW/2485mW VDD_SOC 1582mW/1579mW
04-20-2025 16:22:47 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,89%@1510,91%@1510,94%@1510,92%@1510,87%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.156C soc2@57.25C soc0@55.75C gpu@57.812C tj@59.156C soc1@57.437C VDD_IN 8277mW/7432mW VDD_CPU_GPU_CV 3195mW/2486mW VDD_SOC 1623mW/1580mW
04-20-2025 16:22:48 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,91%@1510,92%@1510,91%@1510,95%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.062C soc2@57.218C soc0@55.625C gpu@57.687C tj@59.062C soc1@57.593C VDD_IN 7993mW/7433mW VDD_CPU_GPU_CV 3033mW/2486mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:49 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,88%@1510,89%@1510,95%@1510,90%@1510,85%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.156C soc2@57.218C soc0@55.718C gpu@57.968C tj@59.156C soc1@57.437C VDD_IN 7912mW/7434mW VDD_CPU_GPU_CV 2952mW/2487mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:50 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,94%@1510,89%@1510,92%@1510,84%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.187C soc0@55.687C gpu@57.968C tj@59C soc1@57.625C VDD_IN 7871mW/7434mW VDD_CPU_GPU_CV 2912mW/2488mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:51 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [88%@1510,96%@1510,95%@1510,92%@1510,94%@1510,94%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.218C soc2@57.343C soc0@55.5C gpu@57.718C tj@59.218C soc1@57.468C VDD_IN 8520mW/7436mW VDD_CPU_GPU_CV 3357mW/2489mW VDD_SOC 1660mW/1580mW
04-20-2025 16:22:52 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [87%@1510,96%@1510,96%@1510,97%@1510,89%@1510,87%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.031C soc2@57.156C soc0@55.625C gpu@57.656C tj@59.031C soc1@57.406C VDD_IN 7993mW/7437mW VDD_CPU_GPU_CV 2993mW/2490mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:53 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [88%@1510,95%@1510,91%@1510,95%@1510,89%@1510,84%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.343C soc0@55.5C gpu@57.906C tj@58.937C soc1@57.625C VDD_IN 7912mW/7437mW VDD_CPU_GPU_CV 2952mW/2491mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:54 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,91%@1510,88%@1510,87%@1510,92%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.093C soc2@57.343C soc0@55.656C gpu@57.937C tj@59.093C soc1@57.468C VDD_IN 7831mW/7438mW VDD_CPU_GPU_CV 2871mW/2491mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:55 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,92%@1510,92%@1510,91%@1510,91%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.312C soc2@57.312C soc0@55.625C gpu@57.906C tj@59.312C soc1@57.562C VDD_IN 8318mW/7439mW VDD_CPU_GPU_CV 3195mW/2492mW VDD_SOC 1623mW/1580mW
04-20-2025 16:22:56 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [88%@1510,93%@1510,89%@1510,93%@1510,93%@1510,85%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.218C soc0@55.656C gpu@57.718C tj@59C soc1@57.468C VDD_IN 8034mW/7440mW VDD_CPU_GPU_CV 3074mW/2493mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:57 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,93%@1510,90%@1510,88%@1510,82%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.375C soc0@55.656C gpu@57.687C tj@58.937C soc1@57.593C VDD_IN 7912mW/7441mW VDD_CPU_GPU_CV 2912mW/2494mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:58 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,91%@1510,95%@1510,92%@1510,93%@1510,95%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.906C soc2@57.312C soc0@55.562C gpu@57.937C tj@58.906C soc1@57.468C VDD_IN 7871mW/7442mW VDD_CPU_GPU_CV 2912mW/2494mW VDD_SOC 1582mW/1580mW
04-20-2025 16:22:59 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,89%@1510,89%@1510,84%@1510,89%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.031C soc2@57.218C soc0@55.75C gpu@57.937C tj@59.031C soc1@57.5C VDD_IN 7831mW/7442mW VDD_CPU_GPU_CV 2871mW/2495mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:00 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,90%@1510,93%@1510,92%@1510,94%@1510,95%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.031C soc2@57.312C soc0@55.593C gpu@57.718C tj@59.031C soc1@57.625C VDD_IN 7993mW/7443mW VDD_CPU_GPU_CV 3033mW/2496mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:01 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [95%@1510,94%@1510,95%@1510,95%@1510,85%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.968C soc2@57.25C soc0@55.718C gpu@57.781C tj@58.968C soc1@57.468C VDD_IN 7952mW/7444mW VDD_CPU_GPU_CV 2993mW/2497mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:02 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [94%@1510,92%@1510,91%@1510,93%@1510,86%@1510,85%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.312C soc0@55.531C gpu@57.843C tj@58.937C soc1@57.562C VDD_IN 7871mW/7444mW VDD_CPU_GPU_CV 2952mW/2497mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:03 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [86%@1510,86%@1510,88%@1510,91%@1510,95%@1510,87%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.875C soc2@57.187C soc0@55.531C gpu@57.875C tj@58.875C soc1@57.468C VDD_IN 7790mW/7445mW VDD_CPU_GPU_CV 2831mW/2498mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:04 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,86%@1510,87%@1510,95%@1510,91%@1510,95%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.062C soc2@57.375C soc0@55.656C gpu@57.718C tj@59.062C soc1@57.625C VDD_IN 8074mW/7446mW VDD_CPU_GPU_CV 3074mW/2499mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:05 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,92%@1510,88%@1510,84%@1510,95%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.812C soc2@57.25C soc0@55.562C gpu@57.718C tj@58.812C soc1@57.468C VDD_IN 7871mW/7447mW VDD_CPU_GPU_CV 2912mW/2499mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:06 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,95%@1510,92%@1510,92%@1510,90%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.343C soc0@55.656C gpu@57.843C tj@59C soc1@57.656C VDD_IN 7952mW/7447mW VDD_CPU_GPU_CV 2993mW/2500mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:07 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [83%@1510,93%@1510,89%@1510,87%@1510,89%@1510,95%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.281C soc0@55.531C gpu@57.906C tj@58.937C soc1@57.468C VDD_IN 7871mW/7448mW VDD_CPU_GPU_CV 2912mW/2501mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:08 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,97%@1510,94%@1510,90%@1510,96%@1510,96%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.218C soc2@57.25C soc0@55.718C gpu@57.718C tj@59.218C soc1@57.468C VDD_IN 8277mW/7449mW VDD_CPU_GPU_CV 3235mW/2502mW VDD_SOC 1623mW/1580mW
04-20-2025 16:23:09 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,89%@1510,93%@1510,86%@1510,89%@1510,87%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.312C soc0@55.593C gpu@57.687C tj@59C soc1@57.531C VDD_IN 7912mW/7450mW VDD_CPU_GPU_CV 2952mW/2502mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:10 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [83%@1510,92%@1510,90%@1510,88%@1510,91%@1510,86%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.812C soc2@57.156C soc0@55.718C gpu@57.843C tj@58.875C soc1@57.5C VDD_IN 7750mW/7450mW VDD_CPU_GPU_CV 2790mW/2503mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:11 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,93%@1510,92%@1510,83%@1510,89%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.281C soc0@55.593C gpu@57.843C tj@58.937C soc1@57.656C VDD_IN 7871mW/7451mW VDD_CPU_GPU_CV 2912mW/2503mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:12 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [97%@1510,93%@1510,95%@1510,96%@1510,88%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.218C soc2@57.406C soc0@55.562C gpu@58.125C tj@59.218C soc1@57.562C VDD_IN 8480mW/7452mW VDD_CPU_GPU_CV 3357mW/2505mW VDD_SOC 1620mW/1580mW
04-20-2025 16:23:13 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,93%@1510,94%@1510,84%@1510,94%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.375C soc0@55.625C gpu@58.093C tj@59C soc1@57.687C VDD_IN 8034mW/7453mW VDD_CPU_GPU_CV 3033mW/2505mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:14 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,92%@1510,90%@1510,84%@1510,82%@1510,84%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.281C soc0@55.593C gpu@57.781C tj@59C soc1@57.593C VDD_IN 7871mW/7454mW VDD_CPU_GPU_CV 2912mW/2506mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:15 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,80%@1510,92%@1510,84%@1510,94%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59C soc2@57.218C soc0@55.687C gpu@57.812C tj@59C soc1@57.468C VDD_IN 7831mW/7455mW VDD_CPU_GPU_CV 2871mW/2507mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:16 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,92%@1510,91%@1510,87%@1510,92%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.875C soc2@57.25C soc0@55.562C gpu@58.125C tj@58.875C soc1@57.593C VDD_IN 7831mW/7455mW VDD_CPU_GPU_CV 2871mW/2507mW VDD_SOC 1582mW/1580mW
04-20-2025 16:23:17 RAM 3148/7621MB (lfb 24x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,86%@1510,93%@1510,92%@1510,89%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@58.937C soc2@57.187C soc0@55.656C gpu@58.093C tj@58.937C soc1@57.468C VDD_IN 7952mW/7456mW VDD_CPU_GPU_CV 2993mW/2508mW VDD_SOC 1582mW/1580mW
